Country code,Product name,Product code 1,Product code 2,Unit
TR,Electricity by solar photovoltaic,p40.11.h,C_POWS,TJ
TR,Electricity by solar thermal,p40.11.i,C_POWE,TJ
TR,"Electricity by tide, wave, ocean",p40.11.j,C_POWO,TJ
TR,Electricity by Geothermal,p40.11.k,C_POWM,TJ
TR,Electricity nec,p40.11.l,C_POWZ,TJ
TR,Transmission services of electricity,p40.12,C_POWT,Meuro
TR,Distribution and trade services of electricity,p40.13,C_POWD,Meuro
TR,Biogas an other gases nec.,p40.2.1,C_BGAS,tonnes
TR,Distribution services of gaseous fuels through mains,p40.2.2,C_GASD,Meuro
TR,Steam and hot water supply services,p40.3,C_HWAT,TJ
TR,"Collected and purified water, distribution services of water (41)",p41,C_WATR,Meuro
TR,Construction work (45),p45,C_CONS,Meuro
TR,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",p45.w,C_CONW,tonnes
TR,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",p50.a,C_TDMO,Meuro
TR,Retail trade services of motor fuel,p50.b,C_TDFU,Meuro
TR,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",p51,C_TDWH,Meuro
TR,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",p52,C_TDRT,Meuro
TR,Hotel and restaurant services (55),p55,C_HORE,Meuro
TR,Railway transportation services,p60.1,C_TRAI,Meuro
TR,Other land transportation services,p60.2,C_TLND,Meuro
TR,Transportation services via pipelines,p60.3,C_TPIP,Meuro
TR,Sea and coastal water transportation services,p61.1,C_TWAS,Meuro
TR,Inland water transportation services,p61.2,C_TWAI,Meuro
TR,Air transport services (62),p62,C_TAIR,Meuro
TR,Supporting and auxiliary transport services; travel agency services (63),p63,C_TAUX,Meuro
TR,Post and telecommunication services (64),p64,C_PTEL,Meuro
TR,"Financial intermediation services, except insurance and pension funding services (65)",p65,C_FINT,Meuro
TR,"Insurance and pension funding services, except compulsory social security services (66)",p66,C_FINS,Meuro
TR,Services auxiliary to financial intermediation (67),p67,C_FAUX,Meuro
TR,Real estate services (70),p70,C_REAL,Meuro
TR,Renting services of machinery and equipment without operator and of personal and household goods (71),p71,C_MARE,Meuro
TR,Computer and related services (72),p72,C_COMP,Meuro
TR,Research and development services (73),p73,C_RESD,Meuro
TR,Other business services (74),p74,C_OBUS,Meuro
TR,Public administration and defence services; compulsory social security services (75),p75,C_PADF,Meuro
TR,Education services (80),p80,C_EDUC,Meuro
TR,Health and social work services (85),p85,C_HEAL,Meuro
TR,Food waste for treatment: incineration,p90.1.a,C_INCF,tonnes
TR,Paper waste for treatment: incineration,p90.1.b,C_INCP,tonnes
TR,Plastic waste for treatment: incineration,p90.1.c,C_INCL,tonnes
TR,Intert/metal waste for treatment: incineration,p90.1.d,C_INCM,tonnes
TR,Textiles waste for treatment: incineration,p90.1.e,C_INCT,tonnes
TR,Wood waste for treatment: incineration,p90.1.f,C_INCW,tonnes
TR,Oil/hazardous waste for treatment: incineration,p90.1.g,C_INCO,tonnes
TR,Food waste for treatment: biogasification and land application,p90.2.a,C_BIOF,tonnes
TR,Paper waste for treatment: biogasification and land application,p90.2.b,C_BIOP,tonnes
TR,Sewage sludge for treatment: biogasification and land application,p90.2.c,C_BIOS,tonnes
TR,Food waste for treatment: composting and land application,p90.3.a,C_COMF,tonnes
TR,Paper and wood waste for treatment: composting and land application,p90.3.b,C_COMW,tonnes
TR,Food waste for treatment: waste water treatment,p90.4.a,C_WASF,tonnes
TR,Other waste for treatment: waste water treatment,p90.4.b,C_WASO,tonnes
TR,Food waste for treatment: landfill,p90.5.a,C_LANF,tonnes
TR,Paper for treatment: landfill,p90.5.b,C_LANP,tonnes
TR,Plastic waste for treatment: landfill,p90.5.c,C_LANL,tonnes
TR,Inert/metal/hazardous waste for treatment: landfill,p90.5.d,C_LANI,tonnes
TR,Textiles waste for treatment: landfill,p90.5.e,C_LANT,tonnes
TR,Wood waste for treatment: landfill,p90.5.f,C_LANW,tonnes
TR,Membership organisation services n.e.c. (91),p91,C_ORGA,Meuro
TR,"Recreational, cultural and sporting services (92)",p92,C_RECR,Meuro
TR,Other services (93),p93,C_OSER,Meuro
TR,Private households with employed persons (95),p95,C_PRHH,Meuro
TR,Extra-territorial organizations and bodies,p99,C_EXTO,Meuro
GB,Paddy rice,p01.a,C_PARI,tonnes
GB,Wheat,p01.b,C_WHEA,tonnes
GB,Cereal grains nec,p01.c,C_OCER,tonnes
GB,"Vegetables, fruit, nuts",p01.d,C_FVEG,tonnes
GB,Oil seeds,p01.e,C_OILS,tonnes
GB,"Sugar cane, sugar beet",p01.f,C_SUGB,tonnes
GB,Plant-based fibers,p01.g,C_FIBR,tonnes
GB,Crops nec,p01.h,C_OTCR,tonnes
GB,Cattle,p01.i,C_CATL,tonnes
GB,Pigs,p01.j,C_PIGS,tonnes
GB,Poultry,p01.k,C_PLTR,tonnes
GB,Meat animals nec,p01.l,C_OMEA,tonnes
GB,Animal products nec,p01.m,C_OANP,tonnes
GB,Raw milk,p01.n,C_MILK,tonnes
GB,"Wool, silk-worm cocoons",p01.o,C_WOOL,tonnes
GB,Manure (conventional treatment),p01.w.1,C_MANC,tonnes
GB,Manure (biogas treatment),p01.w.2,C_MANB,tonnes
GB,"Products of forestry, logging and related services (02)",p02,C_FORE,tonnes
GB,Fish and other fishing products; services incidental of fishing (05),p05,C_FISH,tonnes
GB,"Coal, lignite and peat",p10,C_CLPT,tonnes
GB,"Crude petroleum and services related to crude oil extraction, excluding surveying",p11.a,C_COIL,tonnes
GB,"Natural gas and services related to natural gas extraction, excluding surveying; inclulding liquid gas",p11.2,C_GASS,tonnes
GB,Other Hydrocarbons,p11.c,C_OGPL,tonnes
GB,Uranium and thorium ores (12),p12,C_ORAN,tonnes
GB,Iron ores,p13.1,C_IRON,tonnes
GB,Copper ores and concentrates,p13.20.11,C_COPO,tonnes
GB,Nickel ores and concentrates,p13.20.12,C_NIKO,tonnes
GB,Aluminium ores and concentrates,p13.20.13,C_ALUO,tonnes
GB,Precious metal ores and concentrates,p13.20.14,C_PREO,tonnes
GB,"Lead, zinc and tin ores and concentrates",p13.20.15,C_LZTO,tonnes
GB,Other non-ferrous metal ores and concentrates,p13.20.16,C_ONFO,tonnes
GB,Stone,p14.1,C_STON,tonnes
GB,Sand and clay,p14.2,C_SDCL,tonnes
GB,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",p14.3,C_CHMF,tonnes
GB,Products of meat cattle,p15.a,C_PCAT,tonnes
GB,Products of meat pigs,p15.b,C_PPIG,tonnes
GB,Products of meat poultry,p15.c,C_PPLT,tonnes
GB,Meat products nec,p15.d,C_POME,tonnes
GB,products of Vegetable oils and fats,p15.e,C_VOIL,tonnes
GB,Dairy products,p15.f,C_DAIR,tonnes
GB,Processed rice,p15.g,C_RICE,tonnes
GB,Sugar,p15.h,C_SUGR,tonnes
GB,Food products nec,p15.i,C_OFOD,tonnes
GB,Beverages,p15.j,C_BEVR,tonnes
GB,Fish products,p15.k,C_FSHP,tonnes
GB,Tobacco products (16),p16,C_TOBC,tonnes
GB,Textiles (17),p17,C_TEXT,tonnes
GB,Wearing apparel; furs (18),p18,C_GARM,tonnes
GB,Leather and leather products (19),p19,C_LETH,tonnes
GB,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),p20,C_WOOD,tonnes
GB,"Wood material for treatment, Re-processing of secondary wood material into new wood material",p20.w,C_WOOW,tonnes
GB,Pulp,p21.1,C_PULP,tonnes
GB,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",p21.w.1,C_PAPR,tonnes
GB,Paper and paper products,p21.2,C_PAPE,tonnes
GB,Printed matter and recorded media (22),p22,C_MDIA,tonnes
GB,Coke oven products,p23.1,C_COPR,tonnes
GB, Refined Petroleum,p23.2,C_REFP,tonnes
GB,Nuclear fuel,p23.3,C_NUCF,TJ
GB,"Plastics, basic",p24.a,C_PLAS,tonnes
GB,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",p24.a.w,C_PLAW,tonnes
GB,N-fertiliser,p24.b,C_NFER,tonnes
GB,P- and other fertiliser,p24.c,C_PFER,tonnes
GB,Chemicals nec; additives and biofuels,p24.4,C_CHBI,tonnes
GB,Rubber and plastic products (25),p25,C_RUBP,tonnes
GB,Glass and glass products,p26.a,C_GLAS,tonnes
GB,"Secondary glass for treatment, Re-processing of secondary glass into new glass",p26.w.1,C_GLAW,tonnes
GB,Ceramic goods,p26.b,C_CRMC,tonnes
GB,"Bricks, tiles and construction products, in baked clay",p26.c,C_BRIK,tonnes
GB,"Cement, lime and plaster",p26.d,C_CMNT,tonnes
GB,"Ash for treatment, Re-processing of ash into clinker",p26.d.w,C_ASHW,tonnes
GB,Other non-metallic mineral products,p26.e,C_ONMM,tonnes
GB,Basic iron and steel and of ferro-alloys and first products thereof,p27.a,C_STEL,tonnes
GB,"Secondary steel for treatment, Re-processing of secondary steel into new steel",p27.a.w,C_STEW,tonnes
GB,Precious metals,p27.41,C_PREM,tonnes
GB,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",p27.41.w,C_PREW,tonnes
GB,Aluminium and aluminium products,p27.42,C_ALUM,tonnes
GB,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",p27.42.w,C_ALUW,tonnes
GB,"Lead, zinc and tin and products thereof",p27.43,C_LZTP,tonnes
GB,"Secondary lead for treatment, Re-processing of secondary lead into new lead",p27.43.w,C_LZTW,tonnes
GB,Copper products,p27.44,C_COPP,tonnes
GB,"Secondary copper for treatment, Re-processing of secondary copper into new copper",p27.44.w,C_COPW,tonnes
GB,Other non-ferrous metal products,p27.45,C_ONFM,tonnes
GB,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",p27.45.w,C_ONFW,tonnes
GB,Foundry work services,p27.5,C_METC,tonnes
GB,"Fabricated metal products, except machinery and equipment (28)",p28,C_FABM,tonnes
GB,Machinery and equipment n.e.c. (29),p29,C_MACH,tonnes
GB,Office machinery and computers (30),p30,C_OFMA,tonnes
GB,Electrical machinery and apparatus n.e.c. (31),p31,C_ELMA,tonnes
GB,"Radio, television and communication equipment and apparatus (32)",p32,C_RATV,tonnes
GB,"Medical, precision and optical instruments, watches and clocks (33)",p33,C_MEIN,tonnes
GB,"Motor vehicles, trailers and semi-trailers (34)",p34,C_MOTO,Meuro
GB,Other transport equipment (35),p35,C_OTRE,Meuro
GB,Furniture; other manufactured goods n.e.c. (36),p36,C_FURN,tonnes
GB,Secondary raw materials,p37,C_RYMS,Meuro
GB,"Bottles for treatment, Recycling of bottles by direct reuse",p37.w.1,C_BOTW,tonnes
GB,Electricity by coal,p40.11.a,C_POWC,TJ
GB,Electricity by gas,p40.11.b,C_POWG,TJ
GB,Electricity by nuclear,p40.11.c,C_POWN,TJ
GB,Electricity by hydro,p40.11.d,C_POWH,TJ
GB,Electricity by wind,p40.11.e,C_POWW,TJ
GB,Electricity by petroleum and other oil derivatives,p40.11.f,C_POWP,TJ
GB,Electricity by biomass and waste,p40.11.g,C_POWB,TJ
GB,Electricity by solar photovoltaic,p40.11.h,C_POWS,TJ
GB,Electricity by solar thermal,p40.11.i,C_POWE,TJ
GB,"Electricity by tide, wave, ocean",p40.11.j,C_POWO,TJ
GB,Electricity by Geothermal,p40.11.k,C_POWM,TJ
GB,Electricity nec,p40.11.l,C_POWZ,TJ
GB,Transmission services of electricity,p40.12,C_POWT,Meuro
GB,Distribution and trade services of electricity,p40.13,C_POWD,Meuro
GB,Biogas an other gases nec.,p40.2.1,C_BGAS,tonnes
GB,Distribution services of gaseous fuels through mains,p40.2.2,C_GASD,Meuro
GB,Steam and hot water supply services,p40.3,C_HWAT,TJ
GB,"Collected and purified water, distribution services of water (41)",p41,C_WATR,Meuro
GB,Construction work (45),p45,C_CONS,Meuro
GB,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",p45.w,C_CONW,tonnes
GB,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",p50.a,C_TDMO,Meuro
GB,Retail trade services of motor fuel,p50.b,C_TDFU,Meuro
GB,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",p51,C_TDWH,Meuro
GB,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",p52,C_TDRT,Meuro
GB,Hotel and restaurant services (55),p55,C_HORE,Meuro
GB,Railway transportation services,p60.1,C_TRAI,Meuro
GB,Other land transportation services,p60.2,C_TLND,Meuro
GB,Transportation services via pipelines,p60.3,C_TPIP,Meuro
GB,Sea and coastal water transportation services,p61.1,C_TWAS,Meuro
GB,Inland water transportation services,p61.2,C_TWAI,Meuro
GB,Air transport services (62),p62,C_TAIR,Meuro
GB,Supporting and auxiliary transport services; travel agency services (63),p63,C_TAUX,Meuro
GB,Post and telecommunication services (64),p64,C_PTEL,Meuro
GB,"Financial intermediation services, except insurance and pension funding services (65)",p65,C_FINT,Meuro
GB,"Insurance and pension funding services, except compulsory social security services (66)",p66,C_FINS,Meuro
GB,Services auxiliary to financial intermediation (67),p67,C_FAUX,Meuro
GB,Real estate services (70),p70,C_REAL,Meuro
GB,Renting services of machinery and equipment without operator and of personal and household goods (71),p71,C_MARE,Meuro
GB,Computer and related services (72),p72,C_COMP,Meuro
GB,Research and development services (73),p73,C_RESD,Meuro
GB,Other business services (74),p74,C_OBUS,Meuro
GB,Public administration and defence services; compulsory social security services (75),p75,C_PADF,Meuro
GB,Education services (80),p80,C_EDUC,Meuro
GB,Health and social work services (85),p85,C_HEAL,Meuro
GB,Food waste for treatment: incineration,p90.1.a,C_INCF,tonnes
GB,Paper waste for treatment: incineration,p90.1.b,C_INCP,tonnes
GB,Plastic waste for treatment: incineration,p90.1.c,C_INCL,tonnes
GB,Intert/metal waste for treatment: incineration,p90.1.d,C_INCM,tonnes
GB,Textiles waste for treatment: incineration,p90.1.e,C_INCT,tonnes
GB,Wood waste for treatment: incineration,p90.1.f,C_INCW,tonnes
GB,Oil/hazardous waste for treatment: incineration,p90.1.g,C_INCO,tonnes
GB,Food waste for treatment: biogasification and land application,p90.2.a,C_BIOF,tonnes
GB,Paper waste for treatment: biogasification and land application,p90.2.b,C_BIOP,tonnes
GB,Sewage sludge for treatment: biogasification and land application,p90.2.c,C_BIOS,tonnes
GB,Food waste for treatment: composting and land application,p90.3.a,C_COMF,tonnes
GB,Paper and wood waste for treatment: composting and land application,p90.3.b,C_COMW,tonnes
GB,Food waste for treatment: waste water treatment,p90.4.a,C_WASF,tonnes
GB,Other waste for treatment: waste water treatment,p90.4.b,C_WASO,tonnes
GB,Food waste for treatment: landfill,p90.5.a,C_LANF,tonnes
GB,Paper for treatment: landfill,p90.5.b,C_LANP,tonnes
GB,Plastic waste for treatment: landfill,p90.5.c,C_LANL,tonnes
GB,Inert/metal/hazardous waste for treatment: landfill,p90.5.d,C_LANI,tonnes
GB,Textiles waste for treatment: landfill,p90.5.e,C_LANT,tonnes
GB,Wood waste for treatment: landfill,p90.5.f,C_LANW,tonnes
GB,Membership organisation services n.e.c. (91),p91,C_ORGA,Meuro
GB,"Recreational, cultural and sporting services (92)",p92,C_RECR,Meuro
GB,Other services (93),p93,C_OSER,Meuro
GB,Private households with employed persons (95),p95,C_PRHH,Meuro
GB,Extra-territorial organizations and bodies,p99,C_EXTO,Meuro
US,Paddy rice,p01.a,C_PARI,tonnes
US,Wheat,p01.b,C_WHEA,tonnes
US,Cereal grains nec,p01.c,C_OCER,tonnes
US,"Vegetables, fruit, nuts",p01.d,C_FVEG,tonnes
US,Oil seeds,p01.e,C_OILS,tonnes
US,"Sugar cane, sugar beet",p01.f,C_SUGB,tonnes
US,Plant-based fibers,p01.g,C_FIBR,tonnes
US,Crops nec,p01.h,C_OTCR,tonnes
US,Cattle,p01.i,C_CATL,tonnes
US,Pigs,p01.j,C_PIGS,tonnes
US,Poultry,p01.k,C_PLTR,tonnes
US,Meat animals nec,p01.l,C_OMEA,tonnes
US,Animal products nec,p01.m,C_OANP,tonnes
US,Raw milk,p01.n,C_MILK,tonnes
US,"Wool, silk-worm cocoons",p01.o,C_WOOL,tonnes
US,Manure (conventional treatment),p01.w.1,C_MANC,tonnes
US,Manure (biogas treatment),p01.w.2,C_MANB,tonnes
US,"Products of forestry, logging and related services (02)",p02,C_FORE,tonnes
US,Fish and other fishing products; services incidental of fishing (05),p05,C_FISH,tonnes
US,"Coal, lignite and peat",p10,C_CLPT,tonnes
US,"Crude petroleum and services related to crude oil extraction, excluding surveying",p11.a,C_COIL,tonnes
US,"Natural gas and services related to natural gas extraction, excluding surveying; inclulding liquid gas",p11.2,C_GASS,tonnes
US,Other Hydrocarbons,p11.c,C_OGPL,tonnes
US,Uranium and thorium ores (12),p12,C_ORAN,tonnes
US,Iron ores,p13.1,C_IRON,tonnes
US,Copper ores and concentrates,p13.20.11,C_COPO,tonnes
US,Nickel ores and concentrates,p13.20.12,C_NIKO,tonnes
US,Aluminium ores and concentrates,p13.20.13,C_ALUO,tonnes
US,Precious metal ores and concentrates,p13.20.14,C_PREO,tonnes
US,"Lead, zinc and tin ores and concentrates",p13.20.15,C_LZTO,tonnes
US,Other non-ferrous metal ores and concentrates,p13.20.16,C_ONFO,tonnes
US,Stone,p14.1,C_STON,tonnes
US,Sand and clay,p14.2,C_SDCL,tonnes
US,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",p14.3,C_CHMF,tonnes
US,Products of meat cattle,p15.a,C_PCAT,tonnes
US,Products of meat pigs,p15.b,C_PPIG,tonnes
US,Products of meat poultry,p15.c,C_PPLT,tonnes
US,Meat products nec,p15.d,C_POME,tonnes
US,products of Vegetable oils and fats,p15.e,C_VOIL,tonnes
US,Dairy products,p15.f,C_DAIR,tonnes
US,Processed rice,p15.g,C_RICE,tonnes
US,Sugar,p15.h,C_SUGR,tonnes
US,Food products nec,p15.i,C_OFOD,tonnes
US,Beverages,p15.j,C_BEVR,tonnes
US,Fish products,p15.k,C_FSHP,tonnes
US,Tobacco products (16),p16,C_TOBC,tonnes
US,Textiles (17),p17,C_TEXT,tonnes
US,Wearing apparel; furs (18),p18,C_GARM,tonnes
US,Leather and leather products (19),p19,C_LETH,tonnes
US,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),p20,C_WOOD,tonnes
US,"Wood material for treatment, Re-processing of secondary wood material into new wood material",p20.w,C_WOOW,tonnes
US,Pulp,p21.1,C_PULP,tonnes
US,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",p21.w.1,C_PAPR,tonnes
US,Paper and paper products,p21.2,C_PAPE,tonnes
US,Printed matter and recorded media (22),p22,C_MDIA,tonnes
US,Coke oven products,p23.1,C_COPR,tonnes
US, Refined Petroleum,p23.2,C_REFP,tonnes
US,Nuclear fuel,p23.3,C_NUCF,TJ
US,"Plastics, basic",p24.a,C_PLAS,tonnes
US,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",p24.a.w,C_PLAW,tonnes
US,N-fertiliser,p24.b,C_NFER,tonnes
US,P- and other fertiliser,p24.c,C_PFER,tonnes
US,Chemicals nec; additives and biofuels,p24.4,C_CHBI,tonnes
US,Rubber and plastic products (25),p25,C_RUBP,tonnes
US,Glass and glass products,p26.a,C_GLAS,tonnes
US,"Secondary glass for treatment, Re-processing of secondary glass into new glass",p26.w.1,C_GLAW,tonnes
US,Ceramic goods,p26.b,C_CRMC,tonnes
US,"Bricks, tiles and construction products, in baked clay",p26.c,C_BRIK,tonnes
US,"Cement, lime and plaster",p26.d,C_CMNT,tonnes
US,"Ash for treatment, Re-processing of ash into clinker",p26.d.w,C_ASHW,tonnes
US,Other non-metallic mineral products,p26.e,C_ONMM,tonnes
US,Basic iron and steel and of ferro-alloys and first products thereof,p27.a,C_STEL,tonnes
US,"Secondary steel for treatment, Re-processing of secondary steel into new steel",p27.a.w,C_STEW,tonnes
US,Precious metals,p27.41,C_PREM,tonnes
US,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",p27.41.w,C_PREW,tonnes
US,Aluminium and aluminium products,p27.42,C_ALUM,tonnes
US,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",p27.42.w,C_ALUW,tonnes
US,"Lead, zinc and tin and products thereof",p27.43,C_LZTP,tonnes
US,"Secondary lead for treatment, Re-processing of secondary lead into new lead",p27.43.w,C_LZTW,tonnes
US,Copper products,p27.44,C_COPP,tonnes
US,"Secondary copper for treatment, Re-processing of secondary copper into new copper",p27.44.w,C_COPW,tonnes
US,Other non-ferrous metal products,p27.45,C_ONFM,tonnes
